poi_id,city,country,name,category,rating,estimated_visit_hours,ticket_eur,indoor,family_friendly,wheelchair_accessible,recommended_duration
P0400351,Belgrade,Serbia,Parkside Violet Plaza Historic Site: Local Life,historic_site,5.0,0.5,40,0,1,0,half_day
P0400352,Belgrade,Serbia,East Riverside Viewpoint — Walnut Plaza,viewpoint,4.6,1.0,0,0,0,1,half_day
P0400353,Belgrade,Serbia,Food Heritage Food Hall at Willow Plaza,food_hall,4.2,1.5,0,1,1,1,full_day
P0400354,Belgrade,Serbia,Wren Plaza Church of Performing Arts and Industrial Heritage,church,3.8,2.0,0,1,1,1,quick
P0400355,Belgrade,Serbia,Central Amber Plaza Cartography Neighborhood,neighborhood,3.4,2.5,4,0,1,1,half_day
P0400356,Belgrade,Serbia,Aurora Plaza Industrial Heritage Castle in University Quarter,castle,4.7,3.0,6,0,1,1,half_day
P0400357,Belgrade,Serbia,Canvas Plaza Science Museum of Architecture,science_museum,4.3,3.5,8,1,0,0,full_day
P0400358,Belgrade,Serbia,Industrial Heritage & Industrial Heritage Zoo at Cobalt Plaza,zoo,3.9,4.0,10,0,1,1,quick
P0400359,Belgrade,Serbia,Garden District Coral Plaza Aquarium: Botanical,aquarium,3.5,4.5,12,1,1,1,half_day
P0400360,Belgrade,Serbia,Green Innovation Botanical Garden — Dawn Plaza,botanical_garden,4.8,5.0,15,0,1,1,half_day
P0400361,Belgrade,Serbia,Children's Discovery Museum at Ember Plaza,museum,4.4,0.5,18,1,1,1,full_day
P0400362,Belgrade,Serbia,Frost Plaza Landmark of Printmaking and Industrial Heritage,landmark,4.0,1.0,22,0,0,1,quick
P0400363,Belgrade,Serbia,Hidden Golden Plaza Natural History Park,park,3.6,1.5,25,0,1,0,half_day
P0400364,Belgrade,Serbia,Harbour Plaza Industrial Heritage Market in Station Quarter,market,4.9,2.0,30,0,1,1,half_day
P0400365,Belgrade,Serbia,Indigo Plaza Gallery of Contemporary Culture,gallery,4.5,2.5,35,1,1,1,full_day
P0400366,Belgrade,Serbia,Urban Ecology & Industrial Heritage Historic Site at Ivory Plaza,historic_site,4.1,3.0,40,0,1,1,quick
P0400367,Belgrade,Serbia,Old Town Lantern Plaza Viewpoint: Public Art,viewpoint,3.7,3.5,0,0,0,1,half_day
P0400368,Belgrade,Serbia,Market Geology Food Hall — Marble Plaza,food_hall,5.0,4.0,0,1,1,1,half_day
P0400369,Belgrade,Serbia,Ecology Church at Meadow Plaza,church,4.6,4.5,0,1,1,0,full_day
P0400370,Belgrade,Serbia,Meridian Plaza Neighborhood of Design and Industrial Heritage,neighborhood,4.2,5.0,4,0,1,1,quick
P0400371,Belgrade,Serbia,Harbour Moon Plaza Literature Castle,castle,3.8,0.5,6,0,1,1,half_day
P0400372,Belgrade,Serbia,North Plaza Industrial Heritage Science Museum in Riverside,science_museum,3.4,1.0,8,1,0,1,half_day
P0400373,Belgrade,Serbia,Opal Plaza Zoo of Sculpture,zoo,4.7,1.5,10,0,1,1,full_day
P0400374,Belgrade,Serbia,Transport & Industrial Heritage Aquarium at Raven Plaza,aquarium,4.3,2.0,12,1,1,1,quick
P0400375,Belgrade,Serbia,Parkside Saffron Plaza Botanical Garden: Fashion,botanical_garden,3.9,2.5,15,0,1,0,half_day
P0400376,Belgrade,Serbia,South Exploration Museum — Solstice Plaza,museum,3.5,3.0,18,1,1,1,half_day
P0400377,Belgrade,Serbia,Photography Landmark at Sunrise Plaza,landmark,4.8,3.5,22,0,0,1,full_day
P0400378,Belgrade,Serbia,Velvet Plaza Park of Craft and Industrial Heritage,park,4.4,4.0,25,0,1,1,quick
P0400379,Belgrade,Serbia,North West Plaza Aviation Market,market,4.0,4.5,30,0,1,1,half_day
P0400380,Belgrade,Serbia,Zephyr Plaza Industrial Heritage Gallery in University Quarter,gallery,3.6,5.0,35,1,1,1,half_day
P0400381,Belgrade,Serbia,Alder Promenade Historic Site of Astronomy,historic_site,4.9,0.5,40,0,1,0,full_day
P0400382,Belgrade,Serbia,Graphic Arts & Industrial Heritage Viewpoint at Ash Promenade,viewpoint,4.5,1.0,0,0,0,1,quick
P0400383,Belgrade,Serbia,Garden District Birch Promenade Food Hall: Engineering,food_hall,4.1,1.5,0,1,1,1,half_day
P0400384,Belgrade,Serbia,Riverside Science Church — Briar Promenade,church,3.7,2.0,0,1,1,1,half_day
P0400385,Belgrade,Serbia,Ceramics Neighborhood at Brook Promenade,neighborhood,5.0,2.5,4,0,1,1,full_day
P0400386,Belgrade,Serbia,Cedar Promenade Castle of Technology and Industrial Heritage,castle,4.6,3.0,6,0,1,1,quick
P0400387,Belgrade,Serbia,Civic Clover Promenade Migration Science Museum,science_museum,4.2,3.5,8,1,0,0,half_day
P0400388,Belgrade,Serbia,Copper Promenade Industrial Heritage Zoo in Arts Quarter,zoo,3.8,4.0,10,0,1,1,half_day
P0400389,Belgrade,Serbia,Elm Promenade Aquarium of City Memory,aquarium,3.4,4.5,12,1,1,1,full_day
P0400390,Belgrade,Serbia,Decorative Arts & Industrial Heritage Botanical Garden at Fern Promenade,botanical_garden,4.7,5.0,15,0,1,1,quick
P0400391,Belgrade,Serbia,Riverside Flint Promenade Museum: Railway,museum,4.3,0.5,18,1,1,1,half_day
P0400392,Belgrade,Serbia,West Textiles Landmark — Garnet Promenade,landmark,3.9,1.0,22,0,0,1,half_day
P0400393,Belgrade,Serbia,Typography Park at Hazel Promenade,park,3.5,1.5,25,0,1,0,full_day
P0400394,Belgrade,Serbia,Iris Promenade Market of Cinema and Industrial Heritage,market,4.8,2.0,30,0,1,1,quick
P0400395,Belgrade,Serbia,East Juniper Promenade Postal History Gallery,gallery,4.4,2.5,35,1,1,1,half_day
P0400396,Belgrade,Serbia,Larch Promenade Industrial Heritage Historic Site in Museum Quarter,historic_site,4.0,3.0,40,0,1,1,half_day
P0400397,Belgrade,Serbia,Laurel Promenade Viewpoint of Modern Art,viewpoint,3.6,3.5,0,0,0,1,full_day
P0400398,Belgrade,Serbia,Maritime & Migration Food Hall at Linden Promenade,food_hall,4.9,4.0,0,1,1,1,quick
P0400399,Belgrade,Serbia,University Quarter Maple Promenade Church: Local Life,church,4.5,4.5,0,1,1,0,half_day
P0400400,Belgrade,Serbia,Upper Riverside Neighborhood — Moss Promenade,neighborhood,4.1,5.0,4,0,1,1,half_day
P0400401,Belgrade,Serbia,Food Heritage Castle at Oak Promenade,castle,3.7,0.5,6,0,1,1,full_day
P0400402,Belgrade,Serbia,Olive Promenade Science Museum of Performing Arts and Migration,science_museum,5.0,1.0,8,1,0,1,quick
P0400403,Belgrade,Serbia,Green Orchid Promenade Cartography Zoo,zoo,4.6,1.5,10,0,1,1,half_day
P0400404,Belgrade,Serbia,Pearl Promenade Migration Aquarium in Harbour,aquarium,4.2,2.0,12,1,1,1,half_day
P0400405,Belgrade,Serbia,Pine Promenade Botanical Garden of Architecture,botanical_garden,3.8,2.5,15,0,1,0,full_day
P0400406,Belgrade,Serbia,Industrial Heritage & Migration Museum at Plum Promenade,museum,3.4,3.0,18,1,1,1,quick
P0400407,Belgrade,Serbia,Station Quarter Reed Promenade Landmark: Botanical,landmark,4.7,3.5,22,0,0,1,half_day
P0400408,Belgrade,Serbia,Garden Innovation Park — Rose Promenade,park,4.3,4.0,25,0,1,1,half_day
P0400409,Belgrade,Serbia,Children's Discovery Market at Rowan Promenade,market,3.9,4.5,30,0,1,1,full_day
P0400410,Belgrade,Serbia,Sage Promenade Gallery of Printmaking and Migration,gallery,3.5,5.0,35,1,1,1,quick
P0400411,Belgrade,Serbia,Market Silver Promenade Natural History Historic Site,historic_site,4.8,0.5,40,0,1,0,half_day
P0400412,Belgrade,Serbia,Spruce Promenade Migration Viewpoint in Arts Quarter,viewpoint,4.4,1.0,0,0,0,1,half_day
P0400413,Belgrade,Serbia,Stone Promenade Food Hall of Contemporary Culture,food_hall,4.0,1.5,0,1,1,1,full_day
P0400414,Belgrade,Serbia,Urban Ecology & Migration Church at Thistle Promenade,church,3.6,2.0,0,1,1,1,quick
P0400415,Belgrade,Serbia,Riverside Violet Promenade Neighborhood: Public Art,neighborhood,4.9,2.5,4,0,1,1,half_day
P0400416,Belgrade,Serbia,Old Geology Castle — Walnut Promenade,castle,4.5,3.0,6,0,1,1,half_day
P0400417,Belgrade,Serbia,Ecology Science Museum at Willow Promenade,science_museum,4.1,3.5,8,1,0,0,full_day
P0400418,Belgrade,Serbia,Wren Promenade Zoo of Design and Migration,zoo,3.7,4.0,10,0,1,1,quick
P0400419,Belgrade,Serbia,South Amber Promenade Literature Aquarium,aquarium,5.0,4.5,12,1,1,1,half_day
P0400420,Belgrade,Serbia,Aurora Promenade Migration Botanical Garden in Museum Quarter,botanical_garden,4.6,5.0,15,0,1,1,half_day
P0400421,Belgrade,Serbia,Canvas Promenade Museum of Sculpture,museum,4.2,0.5,18,1,1,1,full_day
P0400422,Belgrade,Serbia,Transport & Migration Landmark at Cobalt Promenade,landmark,3.8,1.0,22,0,0,1,quick
P0400423,Belgrade,Serbia,University Quarter Coral Promenade Park: Fashion,park,3.4,1.5,25,0,1,0,half_day
P0400424,Belgrade,Serbia,Riverside Exploration Market — Dawn Promenade,market,4.7,2.0,30,0,1,1,half_day
P0400425,Belgrade,Serbia,Photography Gallery at Ember Promenade,gallery,4.3,2.5,35,1,1,1,full_day
P0400426,Belgrade,Serbia,Frost Promenade Historic Site of Craft and Migration,historic_site,3.9,3.0,40,0,1,1,quick
P0400427,Belgrade,Serbia,Civic Golden Promenade Aviation Viewpoint,viewpoint,3.5,3.5,0,0,0,1,half_day
P0400428,Belgrade,Serbia,Harbour Promenade Migration Food Hall in Harbour,food_hall,4.8,4.0,0,1,1,1,half_day
P0400429,Belgrade,Serbia,Indigo Promenade Church of Astronomy,church,4.4,4.5,0,1,1,0,full_day
P0400430,Belgrade,Serbia,Graphic Arts & Migration Neighborhood at Ivory Promenade,neighborhood,4.0,5.0,4,0,1,1,quick
P0400431,Belgrade,Serbia,Station Quarter Lantern Promenade Castle: Engineering,castle,3.6,0.5,6,0,1,1,half_day
P0400432,Belgrade,Serbia,West Science Science Museum — Marble Promenade,science_museum,4.9,1.0,8,1,0,1,half_day
P0400433,Belgrade,Serbia,Ceramics Zoo at Meadow Promenade,zoo,4.5,1.5,10,0,1,1,full_day
P0400434,Belgrade,Serbia,Meridian Promenade Aquarium of Technology and Migration,aquarium,4.1,2.0,12,1,1,1,quick
P0400435,Belgrade,Serbia,East Moon Promenade Migration Botanical Garden,botanical_garden,3.7,2.5,15,0,1,0,half_day
P0400436,Belgrade,Serbia,North Promenade Migration Museum in Arts Quarter,museum,5.0,3.0,18,1,1,1,half_day
P0400437,Belgrade,Serbia,Opal Promenade Landmark of City Memory,landmark,4.6,3.5,22,0,0,1,full_day
P0400438,Belgrade,Serbia,Decorative Arts & Migration Park at Raven Promenade,park,4.2,4.0,25,0,1,1,quick
P0400439,Belgrade,Serbia,Museum Quarter Saffron Promenade Market: Railway,market,3.8,4.5,30,0,1,1,half_day
P0400440,Belgrade,Serbia,Upper Textiles Gallery — Solstice Promenade,gallery,3.4,5.0,35,1,1,1,half_day
P0400441,Belgrade,Serbia,Typography Historic Site at Sunrise Promenade,historic_site,4.7,0.5,40,0,1,0,full_day
P0400442,Belgrade,Serbia,Velvet Promenade Viewpoint of Cinema and Migration,viewpoint,4.3,1.0,0,0,0,1,quick
P0400443,Belgrade,Serbia,Green West Promenade Postal History Food Hall,food_hall,3.9,1.5,0,1,1,1,half_day
P0400444,Belgrade,Serbia,Zephyr Promenade Migration Church in Market Quarter,church,3.5,2.0,0,1,1,1,half_day
P0400445,Belgrade,Serbia,Alder Quay Neighborhood of Modern Art,neighborhood,4.8,2.5,4,0,1,1,full_day
P0400446,Belgrade,Serbia,Maritime & Geology Castle at Ash Quay,castle,4.4,3.0,6,0,1,1,quick
P0400447,Belgrade,Serbia,Harbour Birch Quay Science Museum: Local Life,science_museum,4.0,3.5,8,1,0,0,half_day
P0400448,Belgrade,Serbia,Garden Riverside Zoo — Briar Quay,zoo,3.6,4.0,10,0,1,1,half_day
P0400449,Belgrade,Serbia,Food Heritage Aquarium at Brook Quay,aquarium,4.9,4.5,12,1,1,1,full_day
P0400450,Belgrade,Serbia,Cedar Quay Botanical Garden of Performing Arts and Geology,botanical_garden,4.5,5.0,15,0,1,1,quick
P0400451,Belgrade,Serbia,Market Clover Quay Cartography Museum,museum,4.1,0.5,18,1,1,1,half_day
P0400452,Belgrade,Serbia,Copper Quay Geology Landmark in City Centre,landmark,3.7,1.0,22,0,0,1,half_day
P0400453,Belgrade,Serbia,Elm Quay Park of Architecture,park,5.0,1.5,25,0,1,0,full_day
P0400454,Belgrade,Serbia,Industrial Heritage & Geology Market at Fern Quay,market,4.6,2.0,30,0,1,1,quick
P0400455,Belgrade,Serbia,Arts Quarter Flint Quay Gallery: Botanical,gallery,4.2,2.5,35,1,1,1,half_day
P0400456,Belgrade,Serbia,Old Innovation Historic Site — Garnet Quay,historic_site,3.8,3.0,40,0,1,1,half_day
P0400457,Belgrade,Serbia,Children's Discovery Viewpoint at Hazel Quay,viewpoint,3.4,3.5,0,0,0,1,full_day
P0400458,Belgrade,Serbia,Iris Quay Food Hall of Printmaking and Geology,food_hall,4.7,4.0,0,1,1,1,quick
P0400459,Belgrade,Serbia,South Juniper Quay Natural History Church,church,4.3,4.5,0,1,1,0,half_day
P0400460,Belgrade,Serbia,Larch Quay Geology Neighborhood in Canal Side,neighborhood,3.9,5.0,4,0,1,1,half_day
P0400461,Belgrade,Serbia,Laurel Quay Castle of Contemporary Culture,castle,3.5,0.5,6,0,1,1,full_day
P0400462,Belgrade,Serbia,Urban Ecology & Geology Science Museum at Linden Quay,science_museum,4.8,1.0,8,1,0,1,quick
P0400463,Belgrade,Serbia,Museum Quarter Maple Quay Zoo: Public Art,zoo,4.4,1.5,10,0,1,1,half_day
P0400464,Belgrade,Serbia,Riverside Geology Aquarium — Moss Quay,aquarium,4.0,2.0,12,1,1,1,half_day
P0400465,Belgrade,Serbia,Ecology Botanical Garden at Oak Quay,botanical_garden,3.6,2.5,15,0,1,0,full_day
P0400466,Belgrade,Serbia,Olive Quay Museum of Design and Geology,museum,4.9,3.0,18,1,1,1,quick
P0400467,Belgrade,Serbia,Civic Orchid Quay Literature Landmark,landmark,4.5,3.5,22,0,0,1,half_day
P0400468,Belgrade,Serbia,Pearl Quay Geology Park in Market Quarter,park,4.1,4.0,25,0,1,1,half_day
P0400469,Belgrade,Serbia,Pine Quay Market of Sculpture,market,3.7,4.5,30,0,1,1,full_day
P0400470,Belgrade,Serbia,Transport & Geology Gallery at Plum Quay,gallery,5.0,5.0,35,1,1,1,quick
P0400471,Belgrade,Serbia,Harbour Reed Quay Historic Site: Fashion,historic_site,4.6,0.5,40,0,1,0,half_day
P0400472,Belgrade,Serbia,West Exploration Viewpoint — Rose Quay,viewpoint,4.2,1.0,0,0,0,1,half_day
P0400473,Belgrade,Serbia,Photography Food Hall at Rowan Quay,food_hall,3.8,1.5,0,1,1,1,full_day
P0400474,Belgrade,Serbia,Sage Quay Church of Craft and Geology,church,3.4,2.0,0,1,1,1,quick
P0400475,Belgrade,Serbia,East Silver Quay Aviation Neighborhood,neighborhood,4.7,2.5,4,0,1,1,half_day
P0400476,Belgrade,Serbia,Spruce Quay Geology Castle in City Centre,castle,4.3,3.0,6,0,1,1,half_day
P0400477,Belgrade,Serbia,Stone Quay Science Museum of Astronomy,science_museum,3.9,3.5,8,1,0,0,full_day
P0400478,Belgrade,Serbia,Graphic Arts & Geology Zoo at Thistle Quay,zoo,3.5,4.0,10,0,1,1,quick
P0400479,Belgrade,Serbia,Arts Quarter Violet Quay Aquarium: Engineering,aquarium,4.8,4.5,12,1,1,1,half_day
P0400480,Belgrade,Serbia,Lower Science Botanical Garden — Walnut Quay,botanical_garden,4.4,5.0,15,0,1,1,half_day
P0400481,Belgrade,Serbia,Ceramics Museum at Willow Quay,museum,4.0,0.5,18,1,1,1,full_day
P0400482,Belgrade,Serbia,Wren Quay Landmark of Technology and Geology,landmark,3.6,1.0,22,0,0,1,quick
P0400483,Belgrade,Serbia,Upper Amber Quay Migration Park,park,4.9,1.5,25,0,1,0,half_day
P0400484,Belgrade,Serbia,Aurora Quay Geology Market in Canal Side,market,4.5,2.0,30,0,1,1,half_day
P0400485,Belgrade,Serbia,Canvas Quay Gallery of City Memory,gallery,4.1,2.5,35,1,1,1,full_day
P0400486,Belgrade,Serbia,Decorative Arts & Geology Historic Site at Cobalt Quay,historic_site,3.7,3.0,40,0,1,1,quick
P0400487,Belgrade,Serbia,Museum Quarter Coral Quay Viewpoint: Railway,viewpoint,5.0,3.5,0,0,0,1,half_day
P0400488,Belgrade,Serbia,Canal Textiles Food Hall — Dawn Quay,food_hall,4.6,4.0,0,1,1,1,half_day
P0400489,Belgrade,Serbia,Typography Church at Ember Quay,church,4.2,4.5,0,1,1,0,full_day
P0400490,Belgrade,Serbia,Frost Quay Neighborhood of Cinema and Geology,neighborhood,3.8,5.0,4,0,1,1,quick
P0400491,Belgrade,Serbia,Garden Golden Quay Postal History Castle,castle,3.4,0.5,6,0,1,1,half_day
P0400492,Belgrade,Serbia,Harbour Quay Geology Science Museum in Parkside,science_museum,4.7,1.0,8,1,0,1,half_day
P0400493,Belgrade,Serbia,Indigo Quay Zoo of Modern Art,zoo,4.3,1.5,10,0,1,1,full_day
P0400494,Belgrade,Serbia,Maritime & Modern Art Aquarium at Ivory Quay,aquarium,3.9,2.0,12,1,1,1,quick
P0400495,Belgrade,Serbia,City Centre Lantern Quay Botanical Garden: Local Life,botanical_garden,3.5,2.5,15,0,1,0,half_day
P0400496,Belgrade,Serbia,New Riverside Museum — Marble Quay,museum,4.8,3.0,18,1,1,1,half_day
P0400497,Belgrade,Serbia,Food Heritage Landmark at Meadow Quay,landmark,4.4,3.5,22,0,0,1,full_day
P0400498,Belgrade,Serbia,Meridian Quay Park of Performing Arts and Modern Art,park,4.0,4.0,25,0,1,1,quick
P0400499,Belgrade,Serbia,Old Moon Quay Cartography Market,market,3.6,4.5,30,0,1,1,half_day
P0400500,Belgrade,Serbia,North Quay Modern Art Gallery in Garden District,gallery,4.9,5.0,35,1,1,1,half_day
P0400501,Belgrade,Serbia,Opal Quay Historic Site of Architecture,historic_site,4.5,0.5,40,0,1,0,full_day
P0400502,Belgrade,Serbia,Industrial Heritage & Modern Art Viewpoint at Raven Quay,viewpoint,4.1,1.0,0,0,0,1,quick
P0400503,Belgrade,Serbia,Canal Side Saffron Quay Food Hall: Botanical,food_hall,3.7,1.5,0,1,1,1,half_day
P0400504,Belgrade,Serbia,Hilltop Innovation Church — Solstice Quay,church,5.0,2.0,0,1,1,1,half_day
P0400505,Belgrade,Serbia,Children's Discovery Neighborhood at Sunrise Quay,neighborhood,4.6,2.5,4,0,1,1,full_day
P0400506,Belgrade,Serbia,Velvet Quay Castle of Printmaking and Modern Art,castle,4.2,3.0,6,0,1,1,quick
P0400507,Belgrade,Serbia,Riverside West Quay Natural History Science Museum,science_museum,3.8,3.5,8,1,0,0,half_day
P0400508,Belgrade,Serbia,Zephyr Quay Modern Art Zoo in Old Town,zoo,3.4,4.0,10,0,1,1,half_day
P0400509,Belgrade,Serbia,Alder Quarter Aquarium of Contemporary Culture,aquarium,4.7,4.5,12,1,1,1,full_day
P0400510,Belgrade,Serbia,Urban Ecology & Modern Art Botanical Garden at Ash Quarter,botanical_garden,4.3,5.0,15,0,1,1,quick
P0400511,Belgrade,Serbia,Market Quarter Birch Quarter Museum: Public Art,museum,3.9,0.5,18,1,1,1,half_day
P0400512,Belgrade,Serbia,Grand Geology Landmark — Briar Quarter,landmark,3.5,1.0,22,0,0,1,half_day
P0400513,Belgrade,Serbia,Ecology Park at Brook Quarter,park,4.8,1.5,25,0,1,0,full_day
P0400514,Belgrade,Serbia,Cedar Quarter Market of Design and Modern Art,market,4.4,2.0,30,0,1,1,quick
P0400515,Belgrade,Serbia,West Clover Quarter Literature Gallery,gallery,4.0,2.5,35,1,1,1,half_day
P0400516,Belgrade,Serbia,Copper Quarter Modern Art Historic Site in Parkside,historic_site,3.6,3.0,40,0,1,1,half_day
P0400517,Belgrade,Serbia,Elm Quarter Viewpoint of Sculpture,viewpoint,4.9,3.5,0,0,0,1,full_day
P0400518,Belgrade,Serbia,Transport & Modern Art Food Hall at Fern Quarter,food_hall,4.5,4.0,0,1,1,1,quick
P0400519,Belgrade,Serbia,City Centre Flint Quarter Church: Fashion,church,4.1,4.5,0,1,1,0,half_day
P0400520,Belgrade,Serbia,Lower Exploration Neighborhood — Garnet Quarter,neighborhood,3.7,5.0,4,0,1,1,half_day
P0400521,Belgrade,Serbia,Photography Castle at Hazel Quarter,castle,5.0,0.5,6,0,1,1,full_day
P0400522,Belgrade,Serbia,Iris Quarter Science Museum of Craft and Modern Art,science_museum,4.6,1.0,8,1,0,1,quick
P0400523,Belgrade,Serbia,Upper Juniper Quarter Aviation Zoo,zoo,4.2,1.5,10,0,1,1,half_day
P0400524,Belgrade,Serbia,Larch Quarter Modern Art Aquarium in Garden District,aquarium,3.8,2.0,12,1,1,1,half_day
P0400525,Belgrade,Serbia,Laurel Quarter Botanical Garden of Astronomy,botanical_garden,3.4,2.5,15,0,1,0,full_day
P0400526,Belgrade,Serbia,Graphic Arts & Modern Art Museum at Linden Quarter,museum,4.7,3.0,18,1,1,1,quick
P0400527,Belgrade,Serbia,Canal Side Maple Quarter Landmark: Engineering,landmark,4.3,3.5,22,0,0,1,half_day
P0400528,Belgrade,Serbia,Canal Science Park — Moss Quarter,park,3.9,4.0,25,0,1,1,half_day
P0400529,Belgrade,Serbia,Ceramics Market at Oak Quarter,market,3.5,4.5,30,0,1,1,full_day
P0400530,Belgrade,Serbia,Olive Quarter Gallery of Technology and Modern Art,gallery,4.8,5.0,35,1,1,1,quick
P0400531,Belgrade,Serbia,Garden Orchid Quarter Migration Historic Site,historic_site,4.4,0.5,40,0,1,0,half_day
P0400532,Belgrade,Serbia,Pearl Quarter Modern Art Viewpoint in Old Town,viewpoint,4.0,1.0,0,0,0,1,half_day
P0400533,Belgrade,Serbia,Pine Quarter Food Hall of City Memory,food_hall,3.6,1.5,0,1,1,1,full_day
P0400534,Belgrade,Serbia,Decorative Arts & Modern Art Church at Plum Quarter,church,4.9,2.0,0,1,1,1,quick
P0400535,Belgrade,Serbia,Market Quarter Reed Quarter Neighborhood: Railway,neighborhood,4.5,2.5,4,0,1,1,half_day
P0400536,Belgrade,Serbia,New Textiles Castle — Rose Quarter,castle,4.1,3.0,6,0,1,1,half_day
P0400537,Belgrade,Serbia,Typography Science Museum at Rowan Quarter,science_museum,3.7,3.5,8,1,0,0,full_day
P0400538,Belgrade,Serbia,Sage Quarter Zoo of Cinema and Modern Art,zoo,5.0,4.0,10,0,1,1,quick
P0400539,Belgrade,Serbia,Old Silver Quarter Postal History Aquarium,aquarium,4.6,4.5,12,1,1,1,half_day
P0400540,Belgrade,Serbia,Spruce Quarter Modern Art Botanical Garden in Parkside,botanical_garden,4.2,5.0,15,0,1,1,half_day
P0400541,Belgrade,Serbia,Stone Quarter Museum of Modern Art,museum,3.8,0.5,18,1,1,1,full_day
P0400542,Belgrade,Serbia,Maritime & Craft Landmark at Thistle Quarter,landmark,3.4,1.0,22,0,0,1,quick
P0400543,Belgrade,Serbia,Garden District Violet Quarter Park: Local Life,park,4.7,1.5,25,0,1,0,half_day
P0400544,Belgrade,Serbia,Hilltop Riverside Market — Walnut Quarter,market,4.3,2.0,30,0,1,1,half_day
P0400545,Belgrade,Serbia,Food Heritage Gallery at Willow Quarter,gallery,3.9,2.5,35,1,1,1,full_day
P0400546,Belgrade,Serbia,Wren Quarter Historic Site of Performing Arts and Craft,historic_site,3.5,3.0,40,0,1,1,quick
P0400547,Belgrade,Serbia,Riverside Amber Quarter Cartography Viewpoint,viewpoint,4.8,3.5,0,0,0,1,half_day
P0400548,Belgrade,Serbia,Aurora Quarter Craft Food Hall in Station Quarter,food_hall,4.4,4.0,0,1,1,1,half_day
P0400549,Belgrade,Serbia,Canvas Quarter Church of Architecture,church,4.0,4.5,0,1,1,0,full_day
P0400550,Belgrade,Serbia,Industrial Heritage & Craft Neighborhood at Cobalt Quarter,neighborhood,3.6,5.0,4,0,1,1,quick
