restaurant_id,city,country,name,cuisine,rating,price_level,avg_meal_eur,vegetarian_options,vegan_options,reservation_recommended,family_friendly,area
R0321497,Ljubljana,Slovenia,The Kettle Brasserie · Ljubljana,mediterranean,4.9,1,32,1,1,0,1,East Side
R0321498,Ljubljana,Slovenia,Station Quarter Lantern Brasserie · Ljubljana,vegan,4.2,2,48,0,1,0,0,Station Quarter
R0321499,Ljubljana,Slovenia,Golden Mill & Sage Brasserie · Ljubljana,street_food,3.5,3,41,1,0,1,1,Harbour
R0321500,Ljubljana,Slovenia,Mosaic House by Golden · Ljubljana,fine_dining,4.6,4,57,1,0,1,1,Riverside
R0330001,Zagreb,Croatia,Golden Nook Brasserie · Zagreb,cafe,4.6,1,26,0,1,0,1,Business District
R0330002,Zagreb,Croatia,Oak & Sage · Zagreb,seafood,3.9,2,42,1,1,0,1,Old Town
R0330003,Zagreb,Croatia,The Pear Brasserie · Zagreb,middle_eastern,3.2,3,35,1,0,1,0,Market District
R0330004,Zagreb,Croatia,East Side Poppy Brasserie · Zagreb,indian,4.3,4,51,0,0,1,1,East Side
R0330005,Zagreb,Croatia,Golden Quince & Sage Brasserie · Zagreb,local,3.6,1,31,1,1,0,1,Station Quarter
R0330006,Zagreb,Croatia,Stone House by Golden · Zagreb,italian,4.7,2,47,1,1,0,1,Harbour
R0330007,Zagreb,Croatia,Golden Vine Brasserie · Zagreb,asian,4.0,3,40,0,0,1,1,Riverside
R0330008,Zagreb,Croatia,Yard & Sage · Zagreb,mediterranean,3.3,4,56,1,0,1,0,Parkside
R0330009,Zagreb,Croatia,The Fennel Counter · Zagreb,vegan,4.4,1,36,1,1,0,1,Centre
R0330010,Zagreb,Croatia,University District Clove Counter · Zagreb,street_food,3.7,2,29,0,1,0,1,University District
R0330011,Zagreb,Croatia,Local Cinnamon & Sage Counter · Zagreb,fine_dining,4.8,3,45,1,0,1,1,West End
R0330012,Zagreb,Croatia,Barley House by Local · Zagreb,bakery,4.1,4,61,1,0,1,1,Museum District
R0330013,Zagreb,Croatia,Local Honey Counter · Zagreb,cafe,3.4,1,18,0,1,0,0,Business District
R0330014,Zagreb,Croatia,Maple & Sage · Zagreb,seafood,4.5,2,34,1,1,0,1,Old Town
R0330015,Zagreb,Croatia,The Sage Counter · Zagreb,middle_eastern,3.8,3,50,1,0,1,1,Market District
R0330016,Zagreb,Croatia,East Side Apron Counter · Zagreb,indian,4.9,4,66,0,0,1,1,East Side
R0330017,Zagreb,Croatia,Local Basil & Apron Counter · Zagreb,local,4.2,1,23,1,1,0,1,Station Quarter
R0330018,Zagreb,Croatia,Bowl House by Local · Zagreb,italian,3.5,2,39,1,1,0,0,Harbour
R0330019,Zagreb,Croatia,Local Brick Counter · Zagreb,asian,4.6,3,55,0,0,1,1,Riverside
R0330020,Zagreb,Croatia,Canteen & Apron · Zagreb,mediterranean,3.9,4,48,1,0,1,1,Parkside
R0330021,Zagreb,Croatia,The Caraway Counter · Zagreb,vegan,3.2,1,28,1,1,0,1,Centre
R0330022,Zagreb,Croatia,University District Cedar Counter · Zagreb,street_food,4.3,2,44,0,1,0,1,University District
R0330023,Zagreb,Croatia,Old Copper & Apron Counter · Zagreb,fine_dining,3.6,3,37,1,0,1,0,West End
R0330024,Zagreb,Croatia,Coriander House by Old · Zagreb,bakery,4.7,4,53,1,0,1,1,Museum District
R0330025,Zagreb,Croatia,Old Fig Counter · Zagreb,cafe,4.0,1,33,0,1,0,1,Business District
R0330026,Zagreb,Croatia,Fork & Apron · Zagreb,seafood,3.3,2,26,1,1,0,1,Old Town
R0330027,Zagreb,Croatia,The Garden Food Lab · Zagreb,middle_eastern,4.4,3,42,1,0,1,1,Market District
R0330028,Zagreb,Croatia,East Side Grain Food Lab · Zagreb,indian,3.7,4,58,0,0,1,0,East Side
R0330029,Zagreb,Croatia,Old Hearth & Apron Food Lab · Zagreb,local,4.8,1,38,1,1,0,1,Station Quarter
R0330030,Zagreb,Croatia,Juniper House by Old · Zagreb,italian,4.1,2,31,1,1,0,1,Harbour
R0330031,Zagreb,Croatia,Old Ladle Food Lab · Zagreb,asian,3.4,3,47,0,0,1,1,Riverside
R0330032,Zagreb,Croatia,Lemon & Apron · Zagreb,mediterranean,4.5,4,63,1,0,1,1,Parkside
R0330033,Zagreb,Croatia,The Market Food Lab · Zagreb,vegan,3.8,1,20,1,1,0,0,Centre
R0330034,Zagreb,Croatia,University District Mint Food Lab · Zagreb,street_food,4.9,2,36,0,1,0,1,University District
R0330035,Zagreb,Croatia,Old Olive & Apron Food Lab · Zagreb,fine_dining,4.2,3,52,1,0,1,1,West End
R0330036,Zagreb,Croatia,Orchard House by New · Zagreb,bakery,3.5,4,45,1,0,1,1,Museum District
R0330037,Zagreb,Croatia,New Oven Food Lab · Zagreb,cafe,4.6,1,25,0,1,0,1,Business District
R0330038,Zagreb,Croatia,Pantry & Apron · Zagreb,seafood,3.9,2,41,1,1,0,0,Old Town
R0330039,Zagreb,Croatia,The Pepper Food Lab · Zagreb,middle_eastern,3.2,3,57,1,0,1,1,Market District
R0330040,Zagreb,Croatia,East Side Plate Food Lab · Zagreb,indian,4.3,4,50,0,0,1,1,East Side
R0330041,Zagreb,Croatia,New Rosemary & Apron Food Lab · Zagreb,local,3.6,1,30,1,1,0,1,Station Quarter
R0330042,Zagreb,Croatia,Saffron House by New · Zagreb,italian,4.7,2,46,1,1,0,1,Harbour
R0330043,Zagreb,Croatia,New Salt Kitchen · Zagreb,asian,4.0,3,39,0,0,1,0,Riverside
R0330044,Zagreb,Croatia,Skillet & Apron · Zagreb,mediterranean,3.3,4,55,1,0,1,1,Parkside
R0330045,Zagreb,Croatia,The Spoon Kitchen · Zagreb,vegan,4.4,1,35,1,1,0,1,Centre
R0330046,Zagreb,Croatia,University District Table Kitchen · Zagreb,street_food,3.7,2,28,0,1,0,1,University District
R0330047,Zagreb,Croatia,New Thyme & Apron Kitchen · Zagreb,fine_dining,4.8,3,44,1,0,1,1,West End
R0330048,Zagreb,Croatia,Walnut House by New · Zagreb,bakery,4.1,4,60,1,0,1,0,Museum District
R0330049,Zagreb,Croatia,Wild Willow Kitchen · Zagreb,cafe,3.4,1,17,0,1,0,1,Business District
R0330050,Zagreb,Croatia,Ember & Apron · Zagreb,seafood,4.5,2,33,1,1,0,1,Old Town
R0330051,Zagreb,Croatia,The Flour Kitchen · Zagreb,middle_eastern,3.8,3,49,1,0,1,1,Market District
R0330052,Zagreb,Croatia,East Side Kettle Kitchen · Zagreb,indian,4.9,4,65,0,0,1,1,East Side
R0330053,Zagreb,Croatia,Wild Lantern & Apron Kitchen · Zagreb,local,4.2,1,22,1,1,0,0,Station Quarter
R0330054,Zagreb,Croatia,Mill House by Wild · Zagreb,italian,3.5,2,38,1,1,0,1,Harbour
R0330055,Zagreb,Croatia,Wild Mosaic Kitchen · Zagreb,asian,4.6,3,54,0,0,1,1,Riverside
R0330056,Zagreb,Croatia,Nook & Apron · Zagreb,mediterranean,3.9,4,47,1,0,1,1,Parkside
R0330057,Zagreb,Croatia,The Oak Kitchen · Zagreb,vegan,3.2,1,27,1,1,0,1,Centre
R0330058,Zagreb,Croatia,University District Pear Kitchen · Zagreb,street_food,4.3,2,43,0,1,0,0,University District
R0330059,Zagreb,Croatia,Wild Poppy & Apron Kitchen · Zagreb,fine_dining,3.6,3,36,1,0,1,1,West End
R0330060,Zagreb,Croatia,Quince House by Wild · Zagreb,bakery,4.7,4,52,1,0,1,1,Museum District
R0330061,Zagreb,Croatia,Wild Stone Table · Zagreb,cafe,4.0,1,32,0,1,0,1,Business District
R0330062,Zagreb,Croatia,Vine & Apron · Zagreb,seafood,3.3,2,48,1,1,0,1,Old Town
R0330063,Zagreb,Croatia,The Yard Table · Zagreb,middle_eastern,4.4,3,41,1,0,1,0,Market District
R0330064,Zagreb,Croatia,East Side Fennel Table · Zagreb,indian,3.7,4,57,0,0,1,1,East Side
R0330065,Zagreb,Croatia,Urban Clove & Apron Table · Zagreb,local,4.8,1,37,1,1,0,1,Station Quarter
R0330066,Zagreb,Croatia,Cinnamon House by Urban · Zagreb,italian,4.1,2,30,1,1,0,1,Harbour
R0330067,Zagreb,Croatia,Urban Barley Table · Zagreb,asian,3.4,3,46,0,0,1,1,Riverside
R0330068,Zagreb,Croatia,Honey & Apron · Zagreb,mediterranean,4.5,4,62,1,0,1,0,Parkside
R0330069,Zagreb,Croatia,The Maple Table · Zagreb,vegan,3.8,1,19,1,1,0,1,Centre
R0330070,Zagreb,Croatia,University District Sage Table · Zagreb,street_food,4.9,2,35,0,1,0,1,University District
R0330071,Zagreb,Croatia,Urban Apron & Basil Table · Zagreb,fine_dining,4.2,3,51,1,0,1,1,West End
R0330072,Zagreb,Croatia,Basil House by Urban · Zagreb,bakery,3.5,4,44,1,0,1,1,Museum District
R0330073,Zagreb,Croatia,Urban Bowl Table · Zagreb,cafe,4.6,1,24,0,1,0,0,Business District
R0330074,Zagreb,Croatia,Brick & Basil · Zagreb,seafood,3.9,2,40,1,1,0,1,Old Town
R0330075,Zagreb,Croatia,The Canteen Table · Zagreb,middle_eastern,3.2,3,56,1,0,1,1,Market District
R0330076,Zagreb,Croatia,East Side Caraway Table · Zagreb,indian,4.3,4,49,0,0,1,1,East Side
R0330077,Zagreb,Croatia,Neighbourhood Cedar & Basil Bistro · Zagreb,local,3.6,1,29,1,1,0,1,Station Quarter
R0330078,Zagreb,Croatia,Copper House by Neighbourhood · Zagreb,italian,4.7,2,45,1,1,0,0,Harbour
R0330079,Zagreb,Croatia,Neighbourhood Coriander Bistro · Zagreb,asian,4.0,3,38,0,0,1,1,Riverside
R0330080,Zagreb,Croatia,Fig & Basil · Zagreb,mediterranean,3.3,4,54,1,0,1,1,Parkside
R0330081,Zagreb,Croatia,The Fork Bistro · Zagreb,vegan,4.4,1,34,1,1,0,1,Centre
R0330082,Zagreb,Croatia,University District Garden Bistro · Zagreb,street_food,3.7,2,27,0,1,0,1,University District
R0330083,Zagreb,Croatia,Neighbourhood Grain & Basil Bistro · Zagreb,fine_dining,4.8,3,43,1,0,1,0,West End
R0330084,Zagreb,Croatia,Hearth House by Neighbourhood · Zagreb,bakery,4.1,4,59,1,0,1,1,Museum District
R0330085,Zagreb,Croatia,Neighbourhood Juniper Bistro · Zagreb,cafe,3.4,1,39,0,1,0,1,Business District
R0330086,Zagreb,Croatia,Ladle & Basil · Zagreb,seafood,4.5,2,32,1,1,0,1,Old Town
R0330087,Zagreb,Croatia,The Lemon Bistro · Zagreb,middle_eastern,3.8,3,48,1,0,1,1,Market District
R0330088,Zagreb,Croatia,East Side Market Bistro · Zagreb,indian,4.9,4,64,0,0,1,0,East Side
R0330089,Zagreb,Croatia,Riverside Mint & Basil Bistro · Zagreb,local,4.2,1,21,1,1,0,1,Station Quarter
R0330090,Zagreb,Croatia,Olive House by Riverside · Zagreb,italian,3.5,2,37,1,1,0,1,Harbour
R0330091,Zagreb,Croatia,Riverside Orchard Bistro · Zagreb,asian,4.6,3,53,0,0,1,1,Riverside
R0330092,Zagreb,Croatia,Oven & Basil · Zagreb,mediterranean,3.9,4,46,1,0,1,1,Parkside
R0330093,Zagreb,Croatia,The Pantry Bistro · Zagreb,vegan,3.2,1,26,1,1,0,0,Centre
R0330094,Zagreb,Croatia,University District Pepper Café · Zagreb,street_food,4.3,2,42,0,1,0,1,University District
R0330095,Zagreb,Croatia,Riverside Plate & Basil Café · Zagreb,fine_dining,3.6,3,35,1,0,1,1,West End
R0330096,Zagreb,Croatia,Rosemary House by Riverside · Zagreb,bakery,4.7,4,51,1,0,1,1,Museum District
R0330097,Zagreb,Croatia,Riverside Saffron Café · Zagreb,cafe,4.0,1,31,0,1,0,1,Business District
R0330098,Zagreb,Croatia,Salt & Basil · Zagreb,seafood,3.3,2,47,1,1,0,0,Old Town
R0330099,Zagreb,Croatia,The Skillet Café · Zagreb,middle_eastern,4.4,3,40,1,0,1,1,Market District
R0330100,Zagreb,Croatia,East Side Spoon Café · Zagreb,indian,3.7,4,56,0,0,1,1,East Side
R0330101,Zagreb,Croatia,Corner Table & Basil Café · Zagreb,local,4.8,1,36,1,1,0,1,Station Quarter
R0330102,Zagreb,Croatia,Thyme House by Corner · Zagreb,italian,4.1,2,29,1,1,0,1,Harbour
R0330103,Zagreb,Croatia,Corner Walnut Café · Zagreb,asian,3.4,3,45,0,0,1,0,Riverside
R0330104,Zagreb,Croatia,Willow & Basil · Zagreb,mediterranean,4.5,4,61,1,0,1,1,Parkside
R0330105,Zagreb,Croatia,The Ember Café · Zagreb,vegan,3.8,1,18,1,1,0,1,Centre
R0330106,Zagreb,Croatia,University District Flour Café · Zagreb,street_food,4.9,2,34,0,1,0,1,University District
R0330107,Zagreb,Croatia,Corner Kettle & Basil Café · Zagreb,fine_dining,4.2,3,50,1,0,1,1,West End
R0330108,Zagreb,Croatia,Lantern House by Corner · Zagreb,bakery,3.5,4,66,1,0,1,0,Museum District
R0330109,Zagreb,Croatia,Corner Mill Café · Zagreb,cafe,4.6,1,23,0,1,0,1,Business District
R0330110,Zagreb,Croatia,Mosaic & Basil · Zagreb,seafood,3.9,2,39,1,1,0,1,Old Town
R0330111,Zagreb,Croatia,The Nook Eatery · Zagreb,middle_eastern,3.2,3,55,1,0,1,1,Market District
R0330112,Zagreb,Croatia,East Side Oak Eatery · Zagreb,indian,4.3,4,48,0,0,1,1,East Side
R0330113,Zagreb,Croatia,Corner Pear & Basil Eatery · Zagreb,local,3.6,1,28,1,1,0,0,Station Quarter
R0330114,Zagreb,Croatia,Poppy House by Daily · Zagreb,italian,4.7,2,44,1,1,0,1,Harbour
R0330115,Zagreb,Croatia,Daily Quince Eatery · Zagreb,asian,4.0,3,37,0,0,1,1,Riverside
R0330116,Zagreb,Croatia,Stone & Basil · Zagreb,mediterranean,3.3,4,53,1,0,1,1,Parkside
R0330117,Zagreb,Croatia,The Vine Eatery · Zagreb,vegan,4.4,1,33,1,1,0,1,Centre
R0330118,Zagreb,Croatia,University District Yard Eatery · Zagreb,street_food,3.7,2,26,0,1,0,0,University District
R0330119,Zagreb,Croatia,Daily Fennel & Basil Eatery · Zagreb,fine_dining,4.8,3,42,1,0,1,1,West End
R0330120,Zagreb,Croatia,Clove House by Daily · Zagreb,bakery,4.1,4,58,1,0,1,1,Museum District
R0330121,Zagreb,Croatia,Daily Cinnamon Eatery · Zagreb,cafe,3.4,1,38,0,1,0,1,Business District
R0330122,Zagreb,Croatia,Barley & Basil · Zagreb,seafood,4.5,2,31,1,1,0,1,Old Town
R0330123,Zagreb,Croatia,The Honey Eatery · Zagreb,middle_eastern,3.8,3,47,1,0,1,0,Market District
R0330124,Zagreb,Croatia,East Side Maple Eatery · Zagreb,indian,4.9,4,63,0,0,1,1,East Side
R0330125,Zagreb,Croatia,Daily Sage & Basil Eatery · Zagreb,local,4.2,1,20,1,1,0,1,Station Quarter
R0330126,Zagreb,Croatia,Apron House by Daily · Zagreb,italian,3.5,2,36,1,1,0,1,Harbour
R0330127,Zagreb,Croatia,Shared Basil Eatery · Zagreb,asian,4.6,3,52,0,0,1,1,Riverside
R0330128,Zagreb,Croatia,Bowl & Bowl · Zagreb,mediterranean,3.9,4,45,1,0,1,0,Parkside
R0330129,Zagreb,Croatia,The Brick Dining Room · Zagreb,vegan,3.2,1,25,1,1,0,1,Centre
R0330130,Zagreb,Croatia,University District Canteen Dining Room · Zagreb,street_food,4.3,2,41,0,1,0,1,University District
R0330131,Zagreb,Croatia,Shared Caraway & Bowl Dining Room · Zagreb,fine_dining,3.6,3,57,1,0,1,1,West End
R0330132,Zagreb,Croatia,Cedar House by Shared · Zagreb,bakery,4.7,4,50,1,0,1,1,Museum District
R0330133,Zagreb,Croatia,Shared Copper Dining Room · Zagreb,cafe,4.0,1,30,0,1,0,0,Business District
R0330134,Zagreb,Croatia,Coriander & Bowl · Zagreb,seafood,3.3,2,46,1,1,0,1,Old Town
R0330135,Zagreb,Croatia,The Fig Dining Room · Zagreb,middle_eastern,4.4,3,39,1,0,1,1,Market District
R0330136,Zagreb,Croatia,East Side Fork Dining Room · Zagreb,indian,3.7,4,55,0,0,1,1,East Side
R0330137,Zagreb,Croatia,Shared Garden & Bowl Dining Room · Zagreb,local,4.8,1,35,1,1,0,1,Station Quarter
R0330138,Zagreb,Croatia,Grain House by Shared · Zagreb,italian,4.1,2,28,1,1,0,0,Harbour
R0330139,Zagreb,Croatia,Shared Hearth Dining Room · Zagreb,asian,3.4,3,44,0,0,1,1,Riverside
R0330140,Zagreb,Croatia,Juniper & Bowl · Zagreb,mediterranean,4.5,4,60,1,0,1,1,Parkside
R0330141,Zagreb,Croatia,The Ladle Dining Room · Zagreb,vegan,3.8,1,17,1,1,0,1,Centre
R0330142,Zagreb,Croatia,University District Lemon Dining Room · Zagreb,street_food,4.9,2,33,0,1,0,1,University District
R0330143,Zagreb,Croatia,Open Market & Bowl Dining Room · Zagreb,fine_dining,4.2,3,49,1,0,1,0,West End
R0330144,Zagreb,Croatia,Mint House by Open · Zagreb,bakery,3.5,4,65,1,0,1,1,Museum District
R0330145,Zagreb,Croatia,Open Olive Kitchen & Bar · Zagreb,cafe,4.6,1,22,0,1,0,1,Business District
R0330146,Zagreb,Croatia,Orchard & Bowl · Zagreb,seafood,3.9,2,38,1,1,0,1,Old Town
R0330147,Zagreb,Croatia,The Oven Kitchen & Bar · Zagreb,middle_eastern,3.2,3,54,1,0,1,1,Market District
R0330148,Zagreb,Croatia,East Side Pantry Kitchen & Bar · Zagreb,indian,4.3,4,47,0,0,1,0,East Side
R0330149,Zagreb,Croatia,Open Pepper & Bowl Kitchen & Bar · Zagreb,local,3.6,1,27,1,1,0,1,Station Quarter
R0330150,Zagreb,Croatia,Plate House by Open · Zagreb,italian,4.7,2,43,1,1,0,1,Harbour
R0330151,Zagreb,Croatia,Open Rosemary Kitchen & Bar · Zagreb,asian,4.0,3,36,0,0,1,1,Riverside
R0330152,Zagreb,Croatia,Saffron & Bowl · Zagreb,mediterranean,3.3,4,52,1,0,1,1,Parkside
R0330153,Zagreb,Croatia,The Salt Kitchen & Bar · Zagreb,vegan,4.4,1,32,1,1,0,0,Centre
R0330154,Zagreb,Croatia,University District Skillet Kitchen & Bar · Zagreb,street_food,3.7,2,48,0,1,0,1,University District
R0330155,Zagreb,Croatia,Honest Spoon & Bowl Kitchen & Bar · Zagreb,fine_dining,4.8,3,41,1,0,1,1,West End
R0330156,Zagreb,Croatia,Table House by Honest · Zagreb,bakery,4.1,4,57,1,0,1,1,Museum District
R0330157,Zagreb,Croatia,Honest Thyme Kitchen & Bar · Zagreb,cafe,3.4,1,37,0,1,0,1,Business District
R0330158,Zagreb,Croatia,Walnut & Bowl · Zagreb,seafood,4.5,2,30,1,1,0,0,Old Town
R0330159,Zagreb,Croatia,The Willow Kitchen & Bar · Zagreb,middle_eastern,3.8,3,46,1,0,1,1,Market District
R0330160,Zagreb,Croatia,East Side Ember Kitchen & Bar · Zagreb,indian,4.9,4,62,0,0,1,1,East Side
R0330161,Zagreb,Croatia,Honest Flour & Bowl Kitchen & Bar · Zagreb,local,4.2,1,19,1,1,0,1,Station Quarter
R0330162,Zagreb,Croatia,Kettle House by Honest · Zagreb,italian,3.5,2,35,1,1,0,1,Harbour
R0330163,Zagreb,Croatia,Honest Lantern Cantina · Zagreb,asian,4.6,3,51,0,0,1,0,Riverside
R0330164,Zagreb,Croatia,Mill & Bowl · Zagreb,mediterranean,3.9,4,44,1,0,1,1,Parkside
R0330165,Zagreb,Croatia,The Mosaic Cantina · Zagreb,vegan,3.2,1,24,1,1,0,1,Centre
R0330166,Zagreb,Croatia,University District Nook Cantina · Zagreb,street_food,4.3,2,40,0,1,0,1,University District
R0330167,Zagreb,Croatia,Slow Oak & Bowl Cantina · Zagreb,fine_dining,3.6,3,56,1,0,1,1,West End
R0330168,Zagreb,Croatia,Pear House by Slow · Zagreb,bakery,4.7,4,49,1,0,1,0,Museum District
R0330169,Zagreb,Croatia,Slow Poppy Cantina · Zagreb,cafe,4.0,1,29,0,1,0,1,Business District
R0330170,Zagreb,Croatia,Quince & Bowl · Zagreb,seafood,3.3,2,45,1,1,0,1,Old Town
R0330171,Zagreb,Croatia,The Stone Cantina · Zagreb,middle_eastern,4.4,3,38,1,0,1,1,Market District
R0330172,Zagreb,Croatia,East Side Vine Cantina · Zagreb,indian,3.7,4,54,0,0,1,1,East Side
R0330173,Zagreb,Croatia,Slow Yard & Bowl Cantina · Zagreb,local,4.8,1,34,1,1,0,0,Station Quarter
R0330174,Zagreb,Croatia,Fennel House by Slow · Zagreb,italian,4.1,2,27,1,1,0,1,Harbour
R0330175,Zagreb,Croatia,Slow Clove Cantina · Zagreb,asian,3.4,3,43,0,0,1,1,Riverside
R0330176,Zagreb,Croatia,Cinnamon & Bowl · Zagreb,mediterranean,4.5,4,59,1,0,1,1,Parkside
R0330177,Zagreb,Croatia,The Barley Cantina · Zagreb,vegan,3.8,1,39,1,1,0,1,Centre
R0330178,Zagreb,Croatia,University District Honey Cantina · Zagreb,street_food,4.9,2,32,0,1,0,0,University District
R0330179,Zagreb,Croatia,Bright Maple & Bowl Trattoria · Zagreb,fine_dining,4.2,3,48,1,0,1,1,West End
R0330180,Zagreb,Croatia,Sage House by Bright · Zagreb,bakery,3.5,4,64,1,0,1,1,Museum District
R0330181,Zagreb,Croatia,Bright Apron Trattoria · Zagreb,cafe,4.6,1,21,0,1,0,1,Business District
R0330182,Zagreb,Croatia,Basil & Brick · Zagreb,seafood,3.9,2,37,1,1,0,1,Old Town
R0330183,Zagreb,Croatia,The Bowl Trattoria · Zagreb,middle_eastern,3.2,3,53,1,0,1,0,Market District
R0330184,Zagreb,Croatia,East Side Brick Trattoria · Zagreb,indian,4.3,4,46,0,0,1,1,East Side
R0330185,Zagreb,Croatia,Bright Canteen & Brick Trattoria · Zagreb,local,3.6,1,26,1,1,0,1,Station Quarter
R0330186,Zagreb,Croatia,Caraway House by Bright · Zagreb,italian,4.7,2,42,1,1,0,1,Harbour
R0330187,Zagreb,Croatia,Bright Cedar Trattoria · Zagreb,asian,4.0,3,35,0,0,1,1,Riverside
R0330188,Zagreb,Croatia,Copper & Brick · Zagreb,mediterranean,3.3,4,51,1,0,1,0,Parkside
R0330189,Zagreb,Croatia,The Coriander Trattoria · Zagreb,vegan,4.4,1,31,1,1,0,1,Centre
R0330190,Zagreb,Croatia,University District Fig Trattoria · Zagreb,street_food,3.7,2,47,0,1,0,1,University District
R0330191,Zagreb,Croatia,Bright Fork & Brick Trattoria · Zagreb,fine_dining,4.8,3,40,1,0,1,1,West End
R0330192,Zagreb,Croatia,Garden House by Red · Zagreb,bakery,4.1,4,56,1,0,1,1,Museum District
R0330193,Zagreb,Croatia,Red Grain Trattoria · Zagreb,cafe,3.4,1,36,0,1,0,0,Business District
R0330194,Zagreb,Croatia,Hearth & Brick · Zagreb,seafood,4.5,2,29,1,1,0,1,Old Town
R0330195,Zagreb,Croatia,The Juniper Trattoria · Zagreb,middle_eastern,3.8,3,45,1,0,1,1,Market District
R0330196,Zagreb,Croatia,East Side Ladle Grill · Zagreb,indian,4.9,4,61,0,0,1,1,East Side
R0330197,Zagreb,Croatia,Red Lemon & Brick Grill · Zagreb,local,4.2,1,18,1,1,0,1,Station Quarter
R0330198,Zagreb,Croatia,Market House by Red · Zagreb,italian,3.5,2,34,1,1,0,0,Harbour
R0330199,Zagreb,Croatia,Red Mint Grill · Zagreb,asian,4.6,3,50,0,0,1,1,Riverside
R0330200,Zagreb,Croatia,Olive & Brick · Zagreb,mediterranean,3.9,4,66,1,0,1,1,Parkside
R0330201,Zagreb,Croatia,The Orchard Grill · Zagreb,vegan,3.2,1,23,1,1,0,1,Centre
R0330202,Zagreb,Croatia,University District Oven Grill · Zagreb,street_food,4.3,2,39,0,1,0,1,University District
R0330203,Zagreb,Croatia,Red Pantry & Brick Grill · Zagreb,fine_dining,3.6,3,55,1,0,1,0,West End
R0330204,Zagreb,Croatia,Pepper House by Red · Zagreb,bakery,4.7,4,48,1,0,1,1,Museum District
R0330205,Zagreb,Croatia,Blue Plate Grill · Zagreb,cafe,4.0,1,28,0,1,0,1,Business District
R0330206,Zagreb,Croatia,Rosemary & Brick · Zagreb,seafood,3.3,2,44,1,1,0,1,Old Town
R0330207,Zagreb,Croatia,The Saffron Grill · Zagreb,middle_eastern,4.4,3,37,1,0,1,1,Market District
R0330208,Zagreb,Croatia,East Side Salt Grill · Zagreb,indian,3.7,4,53,0,0,1,0,East Side
R0330209,Zagreb,Croatia,Blue Skillet & Brick Grill · Zagreb,local,4.8,1,33,1,1,0,1,Station Quarter
R0330210,Zagreb,Croatia,Spoon House by Blue · Zagreb,italian,4.1,2,26,1,1,0,1,Harbour
R0330211,Zagreb,Croatia,Blue Table Grill · Zagreb,asian,3.4,3,42,0,0,1,1,Riverside
R0330212,Zagreb,Croatia,Thyme & Brick · Zagreb,mediterranean,4.5,4,58,1,0,1,1,Parkside
R0330213,Zagreb,Croatia,The Walnut Deli · Zagreb,vegan,3.8,1,38,1,1,0,0,Centre
R0330214,Zagreb,Croatia,University District Willow Deli · Zagreb,street_food,4.9,2,31,0,1,0,1,University District
R0330215,Zagreb,Croatia,Blue Ember & Brick Deli · Zagreb,fine_dining,4.2,3,47,1,0,1,1,West End
R0330216,Zagreb,Croatia,Flour House by Blue · Zagreb,bakery,3.5,4,63,1,0,1,1,Museum District
R0330217,Zagreb,Croatia,Blue Kettle Deli · Zagreb,cafe,4.6,1,20,0,1,0,1,Business District
R0330218,Zagreb,Croatia,Lantern & Brick · Zagreb,seafood,3.9,2,36,1,1,0,0,Old Town
R0330219,Zagreb,Croatia,The Mill Deli · Zagreb,middle_eastern,3.2,3,52,1,0,1,1,Market District
R0330220,Zagreb,Croatia,East Side Mosaic Deli · Zagreb,indian,4.3,4,45,0,0,1,1,East Side
R0330221,Zagreb,Croatia,North Nook & Brick Deli · Zagreb,local,3.6,1,25,1,1,0,1,Station Quarter
R0330222,Zagreb,Croatia,Oak House by North · Zagreb,italian,4.7,2,41,1,1,0,1,Harbour
R0330223,Zagreb,Croatia,North Pear Deli · Zagreb,asian,4.0,3,57,0,0,1,0,Riverside
R0330224,Zagreb,Croatia,Poppy & Brick · Zagreb,mediterranean,3.3,4,50,1,0,1,1,Parkside
R0330225,Zagreb,Croatia,The Quince Deli · Zagreb,vegan,4.4,1,30,1,1,0,1,Centre
R0330226,Zagreb,Croatia,University District Stone Deli · Zagreb,street_food,3.7,2,46,0,1,0,1,University District
R0330227,Zagreb,Croatia,North Vine & Brick Deli · Zagreb,fine_dining,4.8,3,39,1,0,1,1,West End
R0330228,Zagreb,Croatia,Yard House by North · Zagreb,bakery,4.1,4,55,1,0,1,0,Museum District
